rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,skin_tone,eye_color,skin_type,hair_color,product_id,brand_name,price_usd
5,1.0,,0,0,0,1/8/2019,medium,brown,dry,brown,P471546,Dr. Jart+,21.0
4,1.0,,0,0,0,12/25/2018,fairLight,blue,combination,blonde,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,12/3/2018,fair,brown,oily,black,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,11/12/2018,medium,brown,combination,black,P471546,Dr. Jart+,21.0
3,0.0,0.5,2,1,1,10/19/2018,fairLight,green,dry,brown,P471546,Dr. Jart+,21.0
2,0.0,,0,0,0,9/27/2018,light,brown,combination,brown,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,9/5/2018,fair,brown,combination,brown,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,8/16/2018,light,blue,dry,brown,P471546,Dr. Jart+,21.0
4,1.0,,0,0,0,7/25/2018,light,blue,combination,brown,P471546,Dr. Jart+,21.0
1,0.0,0.0,2,2,0,7/6/2018,lightMedium,brown,combination,brown,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,6/14/2018,light,hazel,combination,brown,P471546,Dr. Jart+,21.0
4,1.0,,0,0,0,5/25/2018,mediumTan,blue,dry,brown,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,5/9/2018,fair,green,combination,red,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,4/24/2018,fair,hazel,combination,blonde,P471546,Dr. Jart+,21.0
3,0.0,,0,0,0,4/12/2018,light,brown,combination,brown,P471546,Dr. Jart+,21.0
4,1.0,,0,0,0,4/3/2018,light,,combination,,P471546,Dr. Jart+,21.0
5,1.0,1.0,1,0,1,3/22/2018,light,green,oily,brown,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,3/11/2018,light,blue,combination,brown,P471546,Dr. Jart+,21.0
1,0.0,0.666666985,9,3,6,2/24/2018,lightMedium,blue,dry,brown,P471546,Dr. Jart+,21.0
3,1.0,0.800000012,5,1,4,2/15/2018,fairLight,blue,dry,blonde,P471546,Dr. Jart+,21.0
2,0.0,,0,0,0,2/5/2018,medium,hazel,combination,brown,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,1/23/2018,medium,green,combination,brown,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,1/12/2018,fair,green,combination,brown,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,1/4/2018,light,brown,dry,brown,P471546,Dr. Jart+,21.0
2,0.0,,0,0,0,12/19/2017,fair,hazel,combination,brown,P471546,Dr. Jart+,21.0
5,1.0,1.0,1,0,1,12/7/2017,fair,hazel,combination,brown,P471546,Dr. Jart+,21.0
5,1.0,1.0,1,0,1,11/21/2017,light,brown,oily,black,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,11/14/2017,lightMedium,brown,oily,brown,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,10/31/2017,fairLight,blue,dry,blonde,P471546,Dr. Jart+,21.0
5,1.0,0.5,2,1,1,10/14/2017,fair,blue,combination,brown,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,9/22/2017,lightMedium,brown,normal,brown,P471546,Dr. Jart+,21.0
5,1.0,,0,0,0,9/16/2017,,,,,P471546,Dr. Jart+,21.0
5,1.0,0.5,2,1,1,9/6/2017,fair,green,combination,brown,P471546,Dr. Jart+,21.0
5,,,0,0,0,8/18/2017,,,,,P471546,Dr. Jart+,21.0
5,,0.875,8,1,7,7/28/2017,,,,,P471546,Dr. Jart+,21.0
5,,,0,0,0,7/5/2017,,,,,P471546,Dr. Jart+,21.0
5,,,0,0,0,6/14/2017,,,dry,,P471546,Dr. Jart+,21.0
5,,0.800000012,5,1,4,5/23/2017,,,,,P471546,Dr. Jart+,21.0
5,,1.0,3,0,3,5/3/2017,,,combination,,P471546,Dr. Jart+,21.0
3,,0.800000012,5,1,4,4/19/2017,,,combination,,P471546,Dr. Jart+,21.0
5,,0.75,4,1,3,3/29/2017,,,,,P471546,Dr. Jart+,21.0
5,,0.947368026,19,1,18,3/13/2017,,,combination,,P471546,Dr. Jart+,21.0
5,,1.0,7,0,7,2/18/2017,,,,,P471546,Dr. Jart+,21.0
4,,0.75,4,1,3,2/4/2017,,,,,P471546,Dr. Jart+,21.0
5,,0.931034982,29,2,27,1/20/2017,,,combination,,P471546,Dr. Jart+,21.0
5,,0.923076987,13,1,12,1/12/2017,,,normal,,P471546,Dr. Jart+,21.0
5,,1.0,3,0,3,12/31/2016,,,,,P471546,Dr. Jart+,21.0
3,,0.857142985,7,1,6,12/15/2016,,,,,P471546,Dr. Jart+,21.0
5,,1.0,2,0,2,12/4/2016,,,,,P471546,Dr. Jart+,21.0
5,,1.0,5,0,5,11/17/2016,,,,,P471546,Dr. Jart+,21.0
2,,0.75,4,1,3,11/2/2016,,,,,P471546,Dr. Jart+,21.0
3,,0.899999976,10,1,9,10/19/2016,,,combination,,P471546,Dr. Jart+,21.0
5,1.0,1.0,2,0,2,1/25/2023,medium,brown,combination,black,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,9/9/2022,light,brown,oily,brown,P248404,First Aid Beauty,24.0
2,0.0,0.375,8,5,3,7/8/2022,light,blue,dry,brown,P248404,First Aid Beauty,24.0
4,1.0,0.0,1,1,0,4/11/2022,fairLight,blue,dry,blonde,P248404,First Aid Beauty,24.0
5,1.0,0.0,1,1,0,2/27/2022,lightMedium,hazel,combination,brown,P248404,First Aid Beauty,24.0
4,1.0,1.0,3,0,3,1/4/2022,fair,,dry,,P248404,First Aid Beauty,24.0
5,1.0,0.75,4,1,3,11/17/2021,light,green,normal,brown,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,9/20/2021,mediumTan,green,oily,blonde,P248404,First Aid Beauty,24.0
5,1.0,1.0,3,0,3,8/3/2021,light,blue,dry,brown,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,6/10/2021,light,blue,normal,blonde,P248404,First Aid Beauty,24.0
3,0.0,0.666666985,3,1,2,4/30/2021,fair,blue,normal,blonde,P248404,First Aid Beauty,24.0
3,1.0,1.0,3,0,3,4/14/2021,fair,green,normal,red,P248404,First Aid Beauty,24.0
5,1.0,1.0,1,0,1,3/24/2021,fair,blue,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,0.0,1,1,0,2/20/2021,light,blue,combination,blonde,P248404,First Aid Beauty,24.0
5,1.0,1.0,1,0,1,1/19/2021,lightMedium,brown,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,1.0,2,0,2,1/5/2021,fairLight,blue,normal,black,P248404,First Aid Beauty,24.0
5,1.0,1.0,3,0,3,11/30/2020,light,brown,dry,brown,P248404,First Aid Beauty,24.0
5,1.0,1.0,1,0,1,10/28/2020,fair,brown,combination,black,P248404,First Aid Beauty,24.0
5,1.0,1.0,3,0,3,9/18/2020,light,green,dry,brown,P248404,First Aid Beauty,24.0
5,1.0,0.0,1,1,0,8/20/2020,fair,hazel,normal,blonde,P248404,First Aid Beauty,24.0
5,1.0,1.0,1,0,1,7/29/2020,fair,green,normal,blonde,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,7/8/2020,lightMedium,brown,combination,black,P248404,First Aid Beauty,24.0
4,1.0,1.0,1,0,1,6/12/2020,light,blue,dry,brown,P248404,First Aid Beauty,24.0
3,0.0,0.928570986,14,1,13,5/29/2020,mediumTan,brown,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,1.0,6,0,6,5/10/2020,fairLight,brown,dry,red,P248404,First Aid Beauty,24.0
5,1.0,0.9375,16,1,15,4/27/2020,mediumTan,brown,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,0.0,1,1,0,4/15/2020,fair,hazel,combination,brown,P248404,First Aid Beauty,24.0
1,0.0,0.75,4,1,3,3/23/2020,fairLight,green,combination,blonde,P248404,First Aid Beauty,24.0
3,1.0,1.0,5,0,5,2/21/2020,fairLight,hazel,dry,brown,P248404,First Aid Beauty,24.0
3,1.0,0.0,1,1,0,1/19/2020,light,,dry,,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,12/9/2019,fairLight,green,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,11/6/2019,fair,brown,combination,black,P248404,First Aid Beauty,24.0
1,0.0,1.0,2,0,2,9/28/2019,fair,blue,combination,blonde,P248404,First Aid Beauty,24.0
5,1.0,1.0,1,0,1,8/17/2019,fair,blue,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,7/15/2019,fair,brown,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,6/11/2019,fair,green,combination,brown,P248404,First Aid Beauty,24.0
1,0.0,1.0,1,0,1,5/11/2019,lightMedium,brown,combination,brown,P248404,First Aid Beauty,24.0
4,1.0,,0,0,0,4/8/2019,lightMedium,brown,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,0.0,1,1,0,3/13/2019,lightMedium,brown,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,2/17/2019,light,blue,dry,blonde,P248404,First Aid Beauty,24.0
1,0.0,0.666666985,9,3,6,1/26/2019,fairLight,blue,normal,brown,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,1/8/2019,light,blue,combination,blonde,P248404,First Aid Beauty,24.0
5,0.0,1.0,2,0,2,12/16/2018,fair,green,dry,blonde,P248404,First Aid Beauty,24.0
5,1.0,1.0,1,0,1,11/15/2018,fair,green,dry,blonde,P248404,First Aid Beauty,24.0
3,0.0,,0,0,0,10/28/2018,light,blue,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,9/25/2018,medium,hazel,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,9/6/2018,light,blue,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,8/8/2018,light,green,dry,blonde,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,7/9/2018,fairLight,blue,dry,red,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,6/4/2018,lightMedium,brown,oily,black,P248404,First Aid Beauty,24.0
3,0.0,,0,0,0,5/7/2018,lightMedium,brown,normal,black,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,4/11/2018,fair,blue,normal,blonde,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,3/22/2018,light,brown,combination,blonde,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,3/5/2018,lightMedium,brown,combination,black,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,2/11/2018,fair,brown,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,1/20/2018,light,blue,oily,blonde,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,1/2/2018,light,hazel,dry,blonde,P248404,First Aid Beauty,24.0
4,1.0,,0,0,0,12/19/2017,mediumTan,brown,combination,black,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,11/22/2017,lightMedium,brown,combination,brown,P248404,First Aid Beauty,24.0
3,0.0,,0,0,0,11/9/2017,light,brown,combination,brown,P248404,First Aid Beauty,24.0
4,1.0,,0,0,0,10/12/2017,medium,brown,combination,brown,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,9/24/2017,light,blue,normal,blonde,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,9/18/2017,rich,brown,combination,black,P248404,First Aid Beauty,24.0
4,1.0,,0,0,0,9/13/2017,,,,,P248404,First Aid Beauty,24.0
4,1.0,,0,0,0,9/4/2017,light,green,oily,brown,P248404,First Aid Beauty,24.0
5,1.0,,0,0,0,8/26/2017,,,,,P248404,First Aid Beauty,24.0
5,,,0,0,0,7/31/2017,,,combination,,P248404,First Aid Beauty,24.0
2,,,0,0,0,7/8/2017,,,dry,,P248404,First Aid Beauty,24.0
5,,,0,0,0,6/2/2017,,,,,P248404,First Aid Beauty,24.0
5,,,0,0,0,4/18/2017,,,combination,,P248404,First Aid Beauty,24.0
3,,,0,0,0,3/22/2017,,,,,P248404,First Aid Beauty,24.0
5,,1.0,1,0,1,2/16/2017,,,combination,,P248404,First Aid Beauty,24.0
3,,,0,0,0,1/25/2017,,,,,P248404,First Aid Beauty,24.0
5,,1.0,1,0,1,1/6/2017,,,,,P248404,First Aid Beauty,24.0
5,,1.0,1,0,1,12/14/2016,,,combination,,P248404,First Aid Beauty,24.0
5,,,0,0,0,11/25/2016,,,,,P248404,First Aid Beauty,24.0
5,,,0,0,0,11/8/2016,,,,,P248404,First Aid Beauty,24.0
5,,,0,0,0,10/18/2016,,,normal,,P248404,First Aid Beauty,24.0
1,,0.0,5,5,0,9/30/2016,,,,,P248404,First Aid Beauty,24.0
5,,,0,0,0,9/12/2016,,,normal,,P248404,First Aid Beauty,24.0
4,,,0,0,0,8/16/2016,,,,,P248404,First Aid Beauty,24.0
4,,1.0,1,0,1,8/7/2016,,,dry,,P248404,First Aid Beauty,24.0
4,,1.0,1,0,1,7/22/2016,,,,,P248404,First Aid Beauty,24.0
5,,,0,0,0,7/14/2016,,,,,P248404,First Aid Beauty,24.0
5,,0.833333015,6,1,5,7/1/2016,,,combination,,P248404,First Aid Beauty,24.0
5,,1.0,1,0,1,6/14/2016,,,combination,,P248404,First Aid Beauty,24.0
5,,1.0,2,0,2,5/17/2016,,,oily,,P248404,First Aid Beauty,24.0
5,,1.0,5,0,5,5/9/2016,,,,,P248404,First Aid Beauty,24.0
5,,1.0,5,0,5,4/15/2016,,,dry,,P248404,First Aid Beauty,24.0
1,,1.0,1,0,1,4/9/2016,,,,,P248404,First Aid Beauty,24.0
5,,,0,0,0,3/14/2016,,,,,P248404,First Aid Beauty,24.0
4,,,0,0,0,2/25/2016,,,,,P248404,First Aid Beauty,24.0
4,,,0,0,0,2/5/2016,,,,,P248404,First Aid Beauty,24.0
5,,,0,0,0,1/13/2016,,,,,P248404,First Aid Beauty,24.0
3,,,0,0,0,12/24/2015,,,,,P248404,First Aid Beauty,24.0
5,,,0,0,0,12/10/2015,,,,,P248404,First Aid Beauty,24.0
5,,,0,0,0,11/15/2015,,,normal,,P248404,First Aid Beauty,24.0
5,,,0,0,0,11/5/2015,,,,,P248404,First Aid Beauty,24.0
2,,,0,0,0,9/20/2015,,,combination,,P248404,First Aid Beauty,24.0
5,,1.0,1,0,1,8/10/2015,,,dry,,P248404,First Aid Beauty,24.0
4,,,0,0,0,7/6/2015,,,,,P248404,First Aid Beauty,24.0
5,,,0,0,0,6/10/2015,,,,,P248404,First Aid Beauty,24.0
4,,1.0,1,0,1,5/15/2015,,,,,P248404,First Aid Beauty,24.0
1,,0.0,2,2,0,4/26/2015,,,,,P248404,First Aid Beauty,24.0
5,,,0,0,0,4/8/2015,,,combination,,P248404,First Aid Beauty,24.0
5,,,0,0,0,3/17/2015,,,combination,,P248404,First Aid Beauty,24.0
1,,0.666666985,3,1,2,2/26/2015,,,combination,,P248404,First Aid Beauty,24.0
4,,,0,0,0,2/11/2015,,,dry,,P248404,First Aid Beauty,24.0
3,,0.0,1,1,0,1/30/2015,,,combination,,P248404,First Aid Beauty,24.0
5,,1.0,3,0,3,1/21/2015,,,combination,,P248404,First Aid Beauty,24.0
5,,1.0,1,0,1,1/8/2015,,,,,P248404,First Aid Beauty,24.0
1,,,0,0,0,12/27/2014,,,,,P248404,First Aid Beauty,24.0
5,,1.0,1,0,1,12/1/2014,,,combination,,P248404,First Aid Beauty,24.0
5,,1.0,7,0,7,11/15/2014,,,combination,,P248404,First Aid Beauty,24.0
4,,,0,0,0,10/20/2014,,,combination,,P248404,First Aid Beauty,24.0
5,,1.0,5,0,5,9/25/2014,,,dry,,P248404,First Aid Beauty,24.0
5,,,0,0,0,8/25/2014,,,,,P248404,First Aid Beauty,24.0
5,,1.0,1,0,1,7/25/2014,,,,,P248404,First Aid Beauty,24.0
5,,0.666666985,3,1,2,6/20/2014,,,,,P248404,First Aid Beauty,24.0
4,,1.0,1,0,1,5/26/2014,,,combination,,P248404,First Aid Beauty,24.0
5,,,0,0,0,4/25/2014,,,,,P248404,First Aid Beauty,24.0
3,,1.0,1,0,1,3/25/2014,,,combination,,P248404,First Aid Beauty,24.0
5,,1.0,3,0,3,3/3/2014,,,normal,,P248404,First Aid Beauty,24.0
5,,,0,0,0,1/14/2014,,,,,P248404,First Aid Beauty,24.0
5,,1.0,2,0,2,12/3/2013,,,dry,,P248404,First Aid Beauty,24.0
5,,1.0,3,0,3,10/27/2013,,,combination,,P248404,First Aid Beauty,24.0
5,,,0,0,0,9/1/2013,,,combination,,P248404,First Aid Beauty,24.0
4,,,0,0,0,6/16/2013,,,,,P248404,First Aid Beauty,24.0
5,,1.0,1,0,1,4/12/2013,,,combination,,P248404,First Aid Beauty,24.0
5,,,0,0,0,3/7/2013,,,combination,,P248404,First Aid Beauty,24.0
5,,,0,0,0,1/31/2013,,,combination,,P248404,First Aid Beauty,24.0
4,,0.0,1,1,0,12/30/2012,,,,,P248404,First Aid Beauty,24.0
3,,,0,0,0,10/27/2012,,,dry,,P248404,First Aid Beauty,24.0
5,,1.0,1,0,1,8/8/2012,,,dry,,P248404,First Aid Beauty,24.0
5,,,0,0,0,6/4/2012,,,oily,,P248404,First Aid Beauty,24.0
5,,,0,0,0,3/4/2012,lightMedium,,dry,,P248404,First Aid Beauty,24.0
5,,0.5,2,1,1,1/10/2012,fair,,dry,,P248404,First Aid Beauty,24.0
5,,,0,0,0,11/25/2011,mediumTan,,,,P248404,First Aid Beauty,24.0
5,,1.0,11,0,11,10/14/2011,mediumTan,,combination,,P248404,First Aid Beauty,24.0
4,,,0,0,0,8/11/2011,light,,combination,,P248404,First Aid Beauty,24.0
5,,,0,0,0,7/9/2011,light,,oily,,P248404,First Aid Beauty,24.0
5,,,0,0,0,5/19/2011,light,,dry,,P248404,First Aid Beauty,24.0
5,,,0,0,0,4/18/2011,lightMedium,,combination,,P248404,First Aid Beauty,24.0
5,,,0,0,0,3/21/2011,light,,normal,,P248404,First Aid Beauty,24.0
5,,,0,0,0,2/27/2011,tan,,combination,,P248404,First Aid Beauty,24.0
5,,,0,0,0,1/21/2011,light,,combination,,P248404,First Aid Beauty,24.0
3,,,0,0,0,12/23/2010,deep,,combination,,P248404,First Aid Beauty,24.0
4,,,0,0,0,12/5/2010,light,,combination,,P248404,First Aid Beauty,24.0
5,,,0,0,0,10/8/2010,light,,,,P248404,First Aid Beauty,24.0
5,,,0,0,0,8/23/2010,fair,,dry,,P248404,First Aid Beauty,24.0
5,,1.0,3,0,3,7/18/2010,fair,,dry,,P248404,First Aid Beauty,24.0
5,,,0,0,0,6/12/2010,lightMedium,,combination,,P248404,First Aid Beauty,24.0
5,,1.0,1,0,1,5/9/2010,mediumTan,,combination,,P248404,First Aid Beauty,24.0
4,,,0,0,0,4/22/2010,light,,combination,,P248404,First Aid Beauty,24.0
5,,,0,0,0,3/29/2010,light,,combination,,P248404,First Aid Beauty,24.0
5,,,0,0,0,3/5/2010,fair,,combination,,P248404,First Aid Beauty,24.0
4,,,0,0,0,1/22/2010,lightMedium,,normal,,P248404,First Aid Beauty,24.0
5,,1.0,3,0,3,10/28/2009,fair,,oily,,P248404,First Aid Beauty,24.0
5,1.0,1.0,2,0,2,2/18/2023,,,,,P443352,Dermalogica,18.0
5,1.0,,0,0,0,1/9/2023,light,brown,combination,black,P443352,Dermalogica,18.0
4,1.0,,0,0,0,11/1/2022,medium,brown,combination,black,P443352,Dermalogica,18.0
5,1.0,1.0,5,0,5,9/23/2022,light,green,combination,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,9/8/2022,lightMedium,brown,combination,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,9/3/2022,rich,brown,oily,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,9/1/2022,fair,brown,oily,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/30/2022,rich,brown,oily,black,P443352,Dermalogica,18.0
4,1.0,,0,0,0,8/30/2022,tan,brown,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/30/2022,,,,,P443352,Dermalogica,18.0
4,1.0,,0,0,0,8/30/2022,tan,brown,combination,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/30/2022,medium,brown,oily,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/30/2022,fairLight,brown,normal,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/29/2022,medium,brown,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/29/2022,light,brown,normal,black,P443352,Dermalogica,18.0
5,1.0,1.0,1,0,1,8/29/2022,medium,brown,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/29/2022,light,hazel,dry,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/29/2022,light,hazel,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/29/2022,light,blue,dry,blonde,P443352,Dermalogica,18.0
4,1.0,,0,0,0,8/29/2022,light,blue,combination,blonde,P443352,Dermalogica,18.0
4,1.0,,0,0,0,8/29/2022,fairLight,blue,normal,red,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/29/2022,lightMedium,brown,dry,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/28/2022,fair,brown,combination,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/28/2022,medium,brown,normal,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/28/2022,mediumTan,hazel,normal,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/28/2022,light,blue,combination,blonde,P443352,Dermalogica,18.0
3,0.0,,0,0,0,8/28/2022,lightMedium,green,combination,blonde,P443352,Dermalogica,18.0
3,0.0,,0,0,0,8/27/2022,lightMedium,brown,combination,brown,P443352,Dermalogica,18.0
4,1.0,,0,0,0,8/27/2022,fair,brown,combination,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/27/2022,lightMedium,,combination,,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/27/2022,light,green,dry,red,P443352,Dermalogica,18.0
4,1.0,,0,0,0,8/26/2022,light,brown,dry,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/26/2022,fairLight,blue,dry,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/26/2022,light,green,oily,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/26/2022,light,,oily,,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/26/2022,light,blue,combination,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/26/2022,mediumTan,hazel,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/25/2022,fair,blue,combination,brown,P443352,Dermalogica,18.0
4,1.0,,0,0,0,8/25/2022,tan,brown,combination,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/25/2022,lightMedium,brown,combination,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/25/2022,lightMedium,brown,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/25/2022,light,hazel,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/25/2022,fair,blue,combination,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/25/2022,lightMedium,brown,normal,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/24/2022,light,green,dry,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/24/2022,lightMedium,hazel,dry,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/24/2022,fair,brown,dry,brown,P443352,Dermalogica,18.0
4,1.0,,0,0,0,8/24/2022,light,brown,combination,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/24/2022,mediumTan,brown,combination,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/24/2022,,,,,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/23/2022,fair,brown,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/23/2022,medium,brown,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/23/2022,medium,brown,oily,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/23/2022,light,brown,normal,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/22/2022,lightMedium,brown,dry,red,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/22/2022,mediumTan,hazel,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/22/2022,,,,,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/21/2022,fair,brown,normal,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/21/2022,mediumTan,brown,combination,brown,P443352,Dermalogica,18.0
4,1.0,,0,0,0,8/20/2022,fair,brown,dry,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/20/2022,light,blue,dry,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/20/2022,light,blue,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/19/2022,lightMedium,blue,combination,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/19/2022,deep,brown,combination,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/19/2022,deep,brown,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/19/2022,lightMedium,brown,combination,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/18/2022,deep,brown,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/18/2022,light,brown,normal,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/18/2022,light,brown,dry,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/17/2022,fair,brown,oily,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/17/2022,fairLight,blue,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/16/2022,,,,,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/16/2022,medium,brown,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/15/2022,light,hazel,dry,brown,P443352,Dermalogica,18.0
4,1.0,,0,0,0,8/15/2022,light,hazel,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/15/2022,light,blue,dry,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,8/13/2022,,,dry,,P443352,Dermalogica,18.0
5,1.0,1.0,2,0,2,7/29/2022,medium,brown,combination,brown,P443352,Dermalogica,18.0
1,0.0,0.375,8,5,3,5/16/2022,fairLight,green,dry,auburn,P443352,Dermalogica,18.0
5,1.0,,0,0,0,4/9/2022,light,green,combination,blonde,P443352,Dermalogica,18.0
5,1.0,1.0,4,0,4,2/5/2022,fair,hazel,dry,auburn,P443352,Dermalogica,18.0
5,1.0,0.5,6,3,3,1/16/2022,mediumTan,brown,combination,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,1/12/2022,lightMedium,brown,combination,blonde,P443352,Dermalogica,18.0
5,1.0,,0,0,0,1/9/2022,light,brown,dry,auburn,P443352,Dermalogica,18.0
5,1.0,0.0,1,1,0,1/6/2022,fair,blue,oily,blonde,P443352,Dermalogica,18.0
5,1.0,0.5,2,1,1,1/5/2022,light,hazel,combination,brown,P443352,Dermalogica,18.0
5,1.0,,0,0,0,1/3/2022,lightMedium,brown,combination,black,P443352,Dermalogica,18.0
5,1.0,,0,0,0,12/30/2021,lightMedium,green,combination,blonde,P443352,Dermalogica,18.0
5,1.0,0.0,1,1,0,12/28/2021,mediumTan,brown,combination,black,P443352,Dermalogica,18.0
5,1.0,1.0,3,0,3,12/7/2021,lightMedium,hazel,combination,blonde,P443352,Dermalogica,18.0
5,1.0,1.0,1,0,1,11/1/2021,light,hazel,dry,brown,P443352,Dermalogica,18.0
